id,station_id,time,weather,temperature,pressure,humidity,wind_speed,wind_direction
3163992,fangshan_meo,2018-05-02 06:00:00,Sunny/clear,24.0,1009.4,5.0,2.1,22.0
3163993,xiayunling_meo,2018-05-02 06:00:00,Sunny/clear,21.5,967.8,15.0,4.8,315.0
3165509,shunyi_meo,2018-05-02 07:00:00,Sunny/clear,22.6,1010.6,15.0,3.0,178.0
3165510,hadian_meo,2018-05-02 07:00:00,Sunny/clear,23.8,1008.3,14.0,1.5,239.0
3165511,yanqing_meo,2018-05-02 07:00:00,Sunny/clear,19.6,958.1,13.0,5.7,288.0
3165512,miyun_meo,2018-05-02 07:00:00,Sunny/clear,23.2,1005.1,12.0,0.5,290.0
3165513,huairou_meo,2018-05-02 07:00:00,Sunny/clear,23.0,1004.7,16.0,1.5,150.0
3165514,shangdianzi_meo,2018-05-02 07:00:00,Sunny/clear,21.2,979.5,11.0,4.3,15.0
3165515,pinggu_meo,2018-05-02 07:00:00,Sunny/clear,23.8,1009.9,11.0,3.2,288.0
3165516,tongzhou_meo,2018-05-02 07:00:00,Sunny/clear,22.8,1012.0,14.0,1.5,46.0
3165517,chaoyang_meo,2018-05-02 07:00:00,Sunny/clear,24.3,1009.8,12.0,0.8,276.0
3165518,pingchang_meo,2018-05-02 07:00:00,Sunny/clear,23.7,1005.0,9.0,3.4,279.0
3165519,zhaitang_meo,2018-05-02 07:00:00,Sunny/clear,20.3,964.3,18.0,5.2,211.0
3165520,mentougou_meo,2018-05-02 07:00:00,Sunny/clear,22.5,1004.3,13.0,1.8,283.0
3165521,beijing_meo,2018-05-02 07:00:00,Sunny/clear,22.8,1010.4,15.0,2.2,143.0
3165522,shijingshan_meo,2018-05-02 07:00:00,Sunny/clear,23.1,1006.6,13.0,2.4,315.0
3165523,fengtai_meo,2018-05-02 07:00:00,Sunny/clear,23.3,1007.7,13.0,4.1,285.0
3165524,daxing_meo,2018-05-02 07:00:00,Sunny/clear,23.2,1009.8,14.0,2.1,266.0
3165525,fangshan_meo,2018-05-02 07:00:00,Sunny/clear,22.4,1008.7,9.0,1.0,203.0
3165526,xiayunling_meo,2018-05-02 07:00:00,Sunny/clear,19.8,967.8,16.0,4.2,324.0
3167042,shunyi_meo,2018-05-02 08:00:00,Sunny/clear,22.9,1009.8,16.0,2.8,157.0
3167043,hadian_meo,2018-05-02 08:00:00,Sunny/clear,23.3,1008.3,18.0,1.8,222.0
3167044,yanqing_meo,2018-05-02 08:00:00,Sunny/clear,19.3,957.2,18.0,3.9,244.0
3167045,miyun_meo,2018-05-02 08:00:00,Sunny/clear,23.0,1004.6,13.0,2.9,351.0
3167046,huairou_meo,2018-05-02 08:00:00,Sunny/clear,22.1,1004.1,15.0,2.6,157.0
3167047,shangdianzi_meo,2018-05-02 08:00:00,Sunny/clear,21.4,978.6,11.0,4.0,319.0
3167048,pinggu_meo,2018-05-02 08:00:00,Sunny/clear,23.0,1009.6,14.0,4.2,278.0
3167049,tongzhou_meo,2018-05-02 08:00:00,Sunny/clear,21.6,1011.3,20.0,2.3,112.0
3167050,chaoyang_meo,2018-05-02 08:00:00,Sunny/clear,23.2,1009.4,14.0,4.5,280.0
3167051,pingchang_meo,2018-05-02 08:00:00,Sunny/clear,23.7,1004.2,13.0,5.3,276.0
3167052,zhaitang_meo,2018-05-02 08:00:00,Sunny/clear,20.0,963.5,18.0,3.5,270.0
3167053,mentougou_meo,2018-05-02 08:00:00,Sunny/clear,22.9,1004.2,15.0,0.9,33.0
3167054,beijing_meo,2018-05-02 08:00:00,Sunny/clear,22.7,1010.3,13.0,5.4,303.0
3167055,shijingshan_meo,2018-05-02 08:00:00,Sunny/clear,22.5,1006.5,15.0,3.8,324.0
3167056,fengtai_meo,2018-05-02 08:00:00,Sunny/clear,22.6,1007.7,18.0,1.9,276.0
3167057,daxing_meo,2018-05-02 08:00:00,Sunny/clear,20.8,1010.5,22.0,6.6,201.0
3167058,fangshan_meo,2018-05-02 08:00:00,Sunny/clear,21.6,1008.7,13.0,3.0,198.0
3167059,xiayunling_meo,2018-05-02 08:00:00,Sunny/clear,20.8,967.0,18.0,1.3,16.0
3168575,shunyi_meo,2018-05-02 09:00:00,Sunny/clear,22.6,1009.5,16.0,2.8,151.0
3168576,hadian_meo,2018-05-02 09:00:00,Sunny/clear,23.4,1007.5,15.0,2.0,237.0
3168577,yanqing_meo,2018-05-02 09:00:00,Sunny/clear,19.1,957.4,17.0,2.0,286.0
3168578,miyun_meo,2018-05-02 09:00:00,Sunny/clear,21.7,1004.5,14.0,3.8,23.0
3168579,huairou_meo,2018-05-02 09:00:00,Sunny/clear,21.8,1003.8,16.0,3.2,153.0
3168580,shangdianzi_meo,2018-05-02 09:00:00,Sunny/clear,20.6,978.5,12.0,1.0,25.0
3168581,pinggu_meo,2018-05-02 09:00:00,Sunny/clear,22.2,1009.1,13.0,1.8,204.0
3168582,tongzhou_meo,2018-05-02 09:00:00,Sunny/clear,22.1,1010.9,21.0,4.4,203.0
3168583,chaoyang_meo,2018-05-02 09:00:00,Sunny/clear,23.3,1008.9,15.0,4.0,253.0
3168584,pingchang_meo,2018-05-02 09:00:00,Sunny/clear,22.8,1004.1,12.0,3.2,224.0
3168585,zhaitang_meo,2018-05-02 09:00:00,Sunny/clear,19.9,963.0,15.0,4.2,326.0
3168586,mentougou_meo,2018-05-02 09:00:00,Sunny/clear,23.5,1003.5,15.0,2.9,311.0
3168587,beijing_meo,2018-05-02 09:00:00,Sunny/clear,22.4,1009.6,20.0,4.6,234.0
3168588,shijingshan_meo,2018-05-02 09:00:00,Sunny/clear,23.4,1005.7,14.0,2.0,210.0
3168589,fengtai_meo,2018-05-02 09:00:00,Sunny/clear,23.5,1006.9,19.0,2.6,183.0
3168590,daxing_meo,2018-05-02 09:00:00,Sunny/clear,21.3,1009.3,23.0,3.3,187.0
3168591,fangshan_meo,2018-05-02 09:00:00,Sunny/clear,21.7,1007.9,14.0,4.0,194.0
3168592,xiayunling_meo,2018-05-02 09:00:00,Sunny/clear,19.9,966.7,19.0,3.1,327.0
3170108,shunyi_meo,2018-05-02 10:00:00,Sunny/clear,22.4,1009.6,14.0,4.3,334.0
3170109,hadian_meo,2018-05-02 10:00:00,Sunny/clear,22.9,1007.4,13.0,1.6,333.0
3170110,yanqing_meo,2018-05-02 10:00:00,Sunny/clear,17.6,957.8,21.0,3.2,309.0
3170111,miyun_meo,2018-05-02 10:00:00,Sunny/clear,21.2,1004.9,17.0,1.1,150.0
3170112,huairou_meo,2018-05-02 10:00:00,Sunny/clear,21.8,1003.8,17.0,2.6,129.0
3170113,shangdianzi_meo,2018-05-02 10:00:00,Sunny/clear,19.8,978.9,15.0,4.1,273.0
3170114,pinggu_meo,2018-05-02 10:00:00,Sunny/clear,21.6,1009.8,14.0,2.0,275.0
3170115,tongzhou_meo,2018-05-02 10:00:00,Sunny/clear,20.5,1010.7,25.0,4.0,180.0
3170116,chaoyang_meo,2018-05-02 10:00:00,Sunny/clear,21.9,1008.8,20.0,2.7,246.0
3170117,pingchang_meo,2018-05-02 10:00:00,Sunny/clear,22.2,1004.3,14.0,3.2,314.0
3170118,zhaitang_meo,2018-05-02 10:00:00,Sunny/clear,19.2,962.8,18.0,3.7,230.0
3170119,mentougou_meo,2018-05-02 10:00:00,Sunny/clear,22.4,1003.2,15.0,4.4,296.0
3170120,beijing_meo,2018-05-02 10:00:00,Sunny/clear,21.1,1009.2,22.0,3.7,229.0
3170121,shijingshan_meo,2018-05-02 10:00:00,Sunny/clear,22.6,1005.5,13.0,3.1,309.0
3170122,fengtai_meo,2018-05-02 10:00:00,Sunny/clear,21.9,1006.6,22.0,1.5,257.0
3170123,daxing_meo,2018-05-02 10:00:00,Sunny/clear,20.6,1008.7,25.0,2.8,201.0
3170124,fangshan_meo,2018-05-02 10:00:00,Sunny/clear,21.1,1007.5,16.0,3.3,208.0
3170125,xiayunling_meo,2018-05-02 10:00:00,Sunny/clear,19.1,966.4,20.0,1.6,49.0
3171641,shunyi_meo,2018-05-02 11:00:00,Sunny/clear,21.1,1009.9,20.0,0.6,197.0
3171642,hadian_meo,2018-05-02 11:00:00,Sunny/clear,21.8,1008.2,15.0,3.4,352.0
3171643,yanqing_meo,2018-05-02 11:00:00,Sunny/clear,16.0,958.6,26.0,2.3,300.0
3171644,miyun_meo,2018-05-02 11:00:00,Sunny/clear,20.4,1005.0,18.0,0.9,96.0
3171645,huairou_meo,2018-05-02 11:00:00,Sunny/clear,20.6,1004.6,19.0,0.9,354.0
3171646,shangdianzi_meo,2018-05-02 11:00:00,Sunny/clear,18.8,979.8,18.0,3.7,3.0
3171647,pinggu_meo,2018-05-02 11:00:00,Sunny/clear,20.1,1009.7,19.0,1.6,340.0
3171648,tongzhou_meo,2018-05-02 11:00:00,Sunny/clear,19.0,1011.2,32.0,0.8,167.0
3171649,chaoyang_meo,2018-05-02 11:00:00,Sunny/clear,22.4,1009.3,14.0,3.5,288.0
3171650,pingchang_meo,2018-05-02 11:00:00,Sunny/clear,20.8,1005.1,17.0,3.9,285.0
3171651,zhaitang_meo,2018-05-02 11:00:00,Sunny/clear,17.1,964.5,25.0,2.9,34.0
3171652,mentougou_meo,2018-05-02 11:00:00,Sunny/clear,19.9,1004.5,22.0,5.0,280.0
3171653,beijing_meo,2018-05-02 11:00:00,Sunny/clear,20.1,1010.0,25.0,4.0,257.0
3171654,shijingshan_meo,2018-05-02 11:00:00,Sunny/clear,20.3,1006.8,20.0,3.8,310.0
3171655,fengtai_meo,2018-05-02 11:00:00,Sunny/clear,20.8,1008.0,22.0,5.2,273.0
3171656,daxing_meo,2018-05-02 11:00:00,Sunny/clear,20.6,1010.0,25.0,2.6,296.0
3171657,fangshan_meo,2018-05-02 11:00:00,Sunny/clear,20.1,1009.5,12.0,6.0,310.0
3171658,xiayunling_meo,2018-05-02 11:00:00,Sunny/clear,18.8,966.9,18.0,3.2,344.0
3173174,shunyi_meo,2018-05-02 12:00:00,Sunny/clear,20.3,1010.7,24.0,1.9,97.0
3173175,hadian_meo,2018-05-02 12:00:00,Sunny/clear,19.8,1008.9,21.0,2.6,341.0
3173176,yanqing_meo,2018-05-02 12:00:00,Sunny/clear,15.1,959.1,29.0,1.1,13.0
3173177,miyun_meo,2018-05-02 12:00:00,Sunny/clear,19.7,1006.1,20.0,2.0,10.0
3173178,huairou_meo,2018-05-02 12:00:00,Sunny/clear,20.0,1005.6,18.0,3.5,70.0
3173179,shangdianzi_meo,2018-05-02 12:00:00,Sunny/clear,17.3,980.7,24.0,4.3,29.0
3173180,pinggu_meo,2018-05-02 12:00:00,Sunny/clear,20.3,1010.6,19.0,7.5,42.0
3173181,tongzhou_meo,2018-05-02 12:00:00,Sunny/clear,17.1,1011.6,41.0,1.2,164.0
3173182,chaoyang_meo,2018-05-02 12:00:00,Sunny/clear,20.6,1010.1,21.0,2.2,281.0
3173183,pingchang_meo,2018-05-02 12:00:00,Sunny/clear,19.7,1006.0,20.0,4.2,331.0
3173184,zhaitang_meo,2018-05-02 12:00:00,Sunny/clear,15.3,964.5,31.0,1.5,253.0
3173185,mentougou_meo,2018-05-02 12:00:00,Sunny/clear,19.5,1004.8,21.0,4.5,317.0
3173186,beijing_meo,2018-05-02 12:00:00,Sunny/clear,19.7,1010.4,22.0,3.0,278.0
3173187,shijingshan_meo,2018-05-02 12:00:00,Sunny/clear,19.7,1007.2,20.0,4.4,308.0
3173188,fengtai_meo,2018-05-02 12:00:00,Sunny/clear,20.1,1008.1,22.0,2.2,268.0
3173189,daxing_meo,2018-05-02 12:00:00,Sunny/clear,20.0,1009.9,22.0,3.3,290.0
3173190,fangshan_meo,2018-05-02 12:00:00,Sunny/clear,19.3,1008.9,13.0,4.3,333.0
3173191,xiayunling_meo,2018-05-02 12:00:00,Sunny/clear,16.8,968.0,26.0,0.2,999017.0
3174707,shunyi_meo,2018-05-02 13:00:00,Sunny/clear,19.6,1011.5,25.0,0.8,295.0
3174708,hadian_meo,2018-05-02 13:00:00,Sunny/clear,19.6,1009.8,22.0,2.5,344.0
3174709,yanqing_meo,2018-05-02 13:00:00,Sunny/clear,14.2,959.8,30.0,0.6,19.0
3174710,miyun_meo,2018-05-02 13:00:00,Sunny/clear,18.9,1006.7,23.0,1.7,11.0
3174711,huairou_meo,2018-05-02 13:00:00,Sunny/clear,19.2,1006.1,21.0,2.2,34.0
3174712,shangdianzi_meo,2018-05-02 13:00:00,Sunny/clear,16.2,981.4,26.0,3.2,360.0
3174713,pinggu_meo,2018-05-02 13:00:00,Sunny/clear,19.6,1011.1,20.0,2.1,348.0
3174714,tongzhou_meo,2018-05-02 13:00:00,Sunny/clear,15.9,1012.4,52.0,1.0,7.0
3174715,chaoyang_meo,2018-05-02 13:00:00,Sunny/clear,20.1,1010.8,21.0,2.1,304.0
3174716,pingchang_meo,2018-05-02 13:00:00,Sunny/clear,18.5,1006.7,23.0,1.9,304.0
3174717,zhaitang_meo,2018-05-02 13:00:00,Sunny/clear,12.5,965.3,42.0,1.8,170.0
3174718,mentougou_meo,2018-05-02 13:00:00,Sunny/clear,18.6,1005.5,24.0,3.6,310.0
3174719,beijing_meo,2018-05-02 13:00:00,Sunny/clear,20.2,1011.1,19.0,3.8,318.0
3174720,shijingshan_meo,2018-05-02 13:00:00,Sunny/clear,19.7,1007.8,19.0,3.5,329.0
3174721,fengtai_meo,2018-05-02 13:00:00,Sunny/clear,19.6,1008.7,23.0,1.7,287.0
3174722,daxing_meo,2018-05-02 13:00:00,Sunny/clear,19.1,1010.6,24.0,2.0,299.0
3174723,fangshan_meo,2018-05-02 13:00:00,Sunny/clear,18.1,1009.6,17.0,3.1,303.0
3174724,xiayunling_meo,2018-05-02 13:00:00,Sunny/clear,12.8,968.5,45.0,0.1,999017.0
3176240,shunyi_meo,2018-05-02 14:00:00,Sunny/clear,19.0,1012.2,24.0,1.9,318.0
3176241,hadian_meo,2018-05-02 14:00:00,Sunny/clear,19.0,1010.1,23.0,1.9,344.0
3176242,yanqing_meo,2018-05-02 14:00:00,Sunny/clear,13.4,960.2,39.0,1.2,33.0
3176243,miyun_meo,2018-05-02 14:00:00,Sunny/clear,16.9,1007.5,30.0,1.5,26.0
3176244,huairou_meo,2018-05-02 14:00:00,Sunny/clear,19.3,1006.9,18.0,3.7,358.0
3176245,shangdianzi_meo,2018-05-02 14:00:00,Sunny/clear,15.4,981.6,28.0,3.4,350.0
3176246,pinggu_meo,2018-05-02 14:00:00,Sunny/clear,18.7,1011.6,22.0,2.5,8.0
3176247,tongzhou_meo,2018-05-02 14:00:00,Sunny/clear,16.1,1012.7,44.0,0.6,251.0
3176248,chaoyang_meo,2018-05-02 14:00:00,Sunny/clear,19.5,1011.4,23.0,2.4,297.0
3176249,pingchang_meo,2018-05-02 14:00:00,Sunny/clear,17.8,1007.3,24.0,2.7,64.0
3176250,zhaitang_meo,2018-05-02 14:00:00,Sunny/clear,12.3,965.5,40.0,1.8,207.0
3176251,mentougou_meo,2018-05-02 14:00:00,Sunny/clear,18.4,1005.9,24.0,2.8,319.0
3176252,beijing_meo,2018-05-02 14:00:00,Sunny/clear,19.7,1011.5,21.0,3.3,330.0
3176253,shijingshan_meo,2018-05-02 14:00:00,Sunny/clear,19.4,1008.3,19.0,3.7,335.0
3176254,fengtai_meo,2018-05-02 14:00:00,Sunny/clear,19.5,1009.1,22.0,1.9,275.0
3176255,daxing_meo,2018-05-02 14:00:00,Sunny/clear,18.7,1010.9,25.0,2.2,278.0
3176256,fangshan_meo,2018-05-02 14:00:00,Sunny/clear,17.4,1009.9,18.0,2.7,338.0
3176257,xiayunling_meo,2018-05-02 14:00:00,Sunny/clear,10.7,968.9,56.0,1.0,195.0
3177773,shunyi_meo,2018-05-02 15:00:00,Sunny/clear,17.8,1012.4,26.0,2.0,335.0
3177774,hadian_meo,2018-05-02 15:00:00,Sunny/clear,17.9,1010.6,26.0,1.4,348.0
3177775,yanqing_meo,2018-05-02 15:00:00,Sunny/clear,12.6,960.2,36.0,2.1,113.0
3177776,miyun_meo,2018-05-02 15:00:00,Sunny/clear,13.7,1007.5,42.0,1.1,74.0
3177777,huairou_meo,2018-05-02 15:00:00,Sunny/clear,18.3,1006.9,20.0,4.5,340.0
3177778,shangdianzi_meo,2018-05-02 15:00:00,Sunny/clear,14.2,981.8,31.0,1.8,320.0
3177779,pinggu_meo,2018-05-02 15:00:00,Sunny/clear,18.1,1011.6,23.0,2.3,351.0
3177780,tongzhou_meo,2018-05-02 15:00:00,Sunny/clear,16.4,1013.2,38.0,1.6,319.0
3177781,chaoyang_meo,2018-05-02 15:00:00,Sunny/clear,18.8,1011.8,23.0,2.5,322.0
3177782,pingchang_meo,2018-05-02 15:00:00,Sunny/clear,17.5,1007.5,25.0,1.0,351.0
3177783,zhaitang_meo,2018-05-02 15:00:00,Sunny/clear,11.2,965.6,44.0,2.1,189.0
3177784,mentougou_meo,2018-05-02 15:00:00,Sunny/clear,17.2,1006.2,31.0,2.7,347.0
3177785,beijing_meo,2018-05-02 15:00:00,Sunny/clear,18.8,1012.0,22.0,2.9,350.0
3177786,shijingshan_meo,2018-05-02 15:00:00,Sunny/clear,19.0,1008.6,20.0,3.9,349.0
3177787,fengtai_meo,2018-05-02 15:00:00,Sunny/clear,19.5,1009.4,21.0,1.7,351.0
3177788,daxing_meo,2018-05-02 15:00:00,Sunny/clear,18.1,1011.3,26.0,1.6,315.0
3177789,fangshan_meo,2018-05-02 15:00:00,Sunny/clear,17.0,1010.3,17.0,1.7,355.0
3177790,xiayunling_meo,2018-05-02 15:00:00,Sunny/clear,9.2,969.1,65.0,1.2,202.0
3179306,shunyi_meo,2018-05-02 16:00:00,Sunny/clear,15.5,1013.1,38.0,0.5,3.0
3179307,hadian_meo,2018-05-02 16:00:00,Sunny/clear,17.1,1011.1,29.0,1.2,4.0
3179308,yanqing_meo,2018-05-02 16:00:00,Sunny/clear,10.8,960.8,46.0,0.3,190.0
3179309,miyun_meo,2018-05-02 16:00:00,Sunny/clear,14.7,1008.2,38.0,1.3,57.0
3179310,huairou_meo,2018-05-02 16:00:00,Sunny/clear,17.3,1007.5,22.0,2.4,5.0
3179311,shangdianzi_meo,2018-05-02 16:00:00,Sunny/clear,12.4,982.3,37.0,2.6,44.0
3179312,pinggu_meo,2018-05-02 16:00:00,Sunny/clear,16.5,1012.5,27.0,2.2,347.0
3179313,tongzhou_meo,2018-05-02 16:00:00,Sunny/clear,14.9,1013.7,47.0,1.6,320.0
3179314,chaoyang_meo,2018-05-02 16:00:00,Sunny/clear,18.4,1012.4,24.0,1.9,1.0
3179315,pingchang_meo,2018-05-02 16:00:00,Sunny/clear,16.0,1008.1,29.0,1.5,75.0
3179316,zhaitang_meo,2018-05-02 16:00:00,Sunny/clear,10.2,966.2,48.0,2.0,189.0
3179317,mentougou_meo,2018-05-02 16:00:00,Sunny/clear,17.0,1006.7,27.0,3.5,324.0
3179318,beijing_meo,2018-05-02 16:00:00,Sunny/clear,18.4,1012.5,22.0,3.0,351.0
3179319,shijingshan_meo,2018-05-02 16:00:00,Sunny/clear,18.1,1009.2,22.0,2.1,345.0
3179320,fengtai_meo,2018-05-02 16:00:00,Sunny/clear,18.8,1010.1,23.0,1.9,342.0
3179321,daxing_meo,2018-05-02 16:00:00,Sunny/clear,17.2,1011.8,27.0,1.2,345.0
3179322,fangshan_meo,2018-05-02 16:00:00,Sunny/clear,15.6,1010.8,21.0,1.8,343.0
3179323,xiayunling_meo,2018-05-02 16:00:00,Sunny/clear,8.6,969.7,67.0,0.3,89.0
3180839,shunyi_meo,2018-05-02 17:00:00,Sunny/clear,14.8,1013.5,36.0,0.7,39.0
3180840,hadian_meo,2018-05-02 17:00:00,Sunny/clear,16.5,1011.3,30.0,1.1,321.0
3180841,yanqing_meo,2018-05-02 17:00:00,Sunny/clear,9.8,960.9,46.0,0.7,206.0
3180842,miyun_meo,2018-05-02 17:00:00,Sunny/clear,13.2,1008.3,44.0,1.6,61.0
3180843,huairou_meo,2018-05-02 17:00:00,Sunny/clear,13.9,1007.9,31.0,0.8,271.0
3180844,shangdianzi_meo,2018-05-02 17:00:00,Sunny/clear,10.9,982.5,43.0,2.3,25.0
3180845,pinggu_meo,2018-05-02 17:00:00,Sunny/clear,14.6,1012.5,31.0,1.8,333.0
3180846,tongzhou_meo,2018-05-02 17:00:00,Sunny/clear,15.7,1014.1,34.0,1.5,344.0
3180847,chaoyang_meo,2018-05-02 17:00:00,Sunny/clear,18.0,1012.5,25.0,1.6,291.0
3180848,pingchang_meo,2018-05-02 17:00:00,Sunny/clear,14.7,1008.3,32.0,1.0,354.0
3180849,zhaitang_meo,2018-05-02 17:00:00,Sunny/clear,8.5,966.7,55.0,2.0,201.0
3180850,mentougou_meo,2018-05-02 17:00:00,Sunny/clear,16.9,1007.0,27.0,2.9,334.0
3180851,beijing_meo,2018-05-02 17:00:00,Sunny/clear,18.0,1012.8,24.0,1.1,317.0
3180852,shijingshan_meo,2018-05-02 17:00:00,Sunny/clear,18.0,1009.5,21.0,2.6,340.0
3180853,fengtai_meo,2018-05-02 17:00:00,Sunny/clear,18.4,1010.4,24.0,1.3,321.0
3180854,daxing_meo,2018-05-02 17:00:00,Sunny/clear,17.2,1012.1,27.0,2.5,321.0
3180855,fangshan_meo,2018-05-02 17:00:00,Sunny/clear,15.7,1011.2,22.0,2.2,16.0
3180856,xiayunling_meo,2018-05-02 17:00:00,Sunny/clear,7.7,970.0,72.0,0.5,158.0
3182372,shunyi_meo,2018-05-02 18:00:00,Sunny/clear,12.2,1013.8,41.0,0.8,281.0
3182373,hadian_meo,2018-05-02 18:00:00,Sunny/clear,14.9,1011.6,33.0,0.4,12.0
3182374,yanqing_meo,2018-05-02 18:00:00,Sunny/clear,9.1,961.2,50.0,0.8,84.0
3182375,miyun_meo,2018-05-02 18:00:00,Sunny/clear,10.3,1008.6,57.0,1.1,170.0
3182376,huairou_meo,2018-05-02 18:00:00,Sunny/clear,12.1,1008.2,37.0,1.0,74.0
3182377,shangdianzi_meo,2018-05-02 18:00:00,Sunny/clear,10.0,982.6,46.0,2.9,42.0
3182378,pinggu_meo,2018-05-02 18:00:00,Sunny/clear,13.8,1012.9,34.0,2.1,333.0
3182379,tongzhou_meo,2018-05-02 18:00:00,Sunny/clear,13.1,1014.5,42.0,1.6,302.0
3182380,chaoyang_meo,2018-05-02 18:00:00,Sunny/clear,15.5,1013.2,31.0,1.2,28.0
3182381,pingchang_meo,2018-05-02 18:00:00,Sunny/clear,12.7,1008.6,37.0,1.2,343.0
3182382,zhaitang_meo,2018-05-02 18:00:00,Sunny/clear,8.3,966.9,54.0,2.0,195.0
3182383,mentougou_meo,2018-05-02 18:00:00,Sunny/clear,15.3,1007.2,34.0,1.7,320.0
3182384,beijing_meo,2018-05-02 18:00:00,Sunny/clear,17.1,1013.2,25.0,1.5,10.0
3182385,shijingshan_meo,2018-05-02 18:00:00,Sunny/clear,17.3,1009.6,19.0,2.4,315.0
3182386,fengtai_meo,2018-05-02 18:00:00,Sunny/clear,15.5,1010.6,33.0,1.0,273.0
3182387,daxing_meo,2018-05-02 18:00:00,Sunny/clear,17.1,1012.3,26.0,1.5,318.0
3182388,fangshan_meo,2018-05-02 18:00:00,Sunny/clear,14.4,1011.4,24.0,1.6,334.0
3182389,xiayunling_meo,2018-05-02 18:00:00,Sunny/clear,7.0,970.3,75.0,0.0,999017.0
3183905,shunyi_meo,2018-05-02 19:00:00,Sunny/clear,10.9,1013.8,58.0,0.5,20.0
3183906,hadian_meo,2018-05-02 19:00:00,Sunny/clear,13.3,1011.6,40.0,1.0,6.0
3183907,yanqing_meo,2018-05-02 19:00:00,Sunny/clear,8.1,961.1,51.0,1.0,188.0
3183908,miyun_meo,2018-05-02 19:00:00,Sunny/clear,8.2,1008.6,67.0,0.5,109.0
3183909,huairou_meo,2018-05-02 19:00:00,Sunny/clear,10.4,1008.1,45.0,1.8,334.0
3183910,shangdianzi_meo,2018-05-02 19:00:00,Sunny/clear,8.5,982.7,52.0,4.2,49.0
3183911,pinggu_meo,2018-05-02 19:00:00,Sunny/clear,10.9,1013.1,47.0,0.9,105.0
3183912,tongzhou_meo,2018-05-02 19:00:00,Sunny/clear,9.9,1014.6,74.0,1.7,311.0
3183913,chaoyang_meo,2018-05-02 19:00:00,Sunny/clear,15.7,1013.1,30.0,0.9,316.0
3183914,pingchang_meo,2018-05-02 19:00:00,Sunny/clear,13.3,1008.6,35.0,1.2,348.0
3183915,zhaitang_meo,2018-05-02 19:00:00,Sunny/clear,6.2,967.0,68.0,0.5,46.0
3183916,mentougou_meo,2018-05-02 19:00:00,Sunny/clear,13.7,1007.3,37.0,2.8,331.0
3183917,beijing_meo,2018-05-02 19:00:00,Sunny/clear,12.9,1013.3,39.0,0.1,999017.0
3183918,shijingshan_meo,2018-05-02 19:00:00,Sunny/clear,14.4,1009.6,27.0,0.9,328.0
3183919,fengtai_meo,2018-05-02 19:00:00,Sunny/clear,11.9,1010.6,45.0,0.7,262.0
3183920,daxing_meo,2018-05-02 19:00:00,Sunny/clear,12.4,1012.5,44.0,0.2,999017.0
3183921,fangshan_meo,2018-05-02 19:00:00,Sunny/clear,11.9,1011.4,32.0,0.9,24.0
3183922,xiayunling_meo,2018-05-02 19:00:00,Sunny/clear,6.5,970.3,77.0,1.5,228.0
3185438,shunyi_meo,2018-05-02 20:00:00,Sunny/clear,9.7,1013.9,65.0,0.0,999017.0
3185439,hadian_meo,2018-05-02 20:00:00,Sunny/clear,13.4,1012.0,38.0,1.2,34.0
3185440,yanqing_meo,2018-05-02 20:00:00,Sunny/clear,6.2,961.6,68.0,1.2,90.0
3185441,miyun_meo,2018-05-02 20:00:00,Sunny/clear,6.7,1009.1,75.0,0.4,103.0
3185442,huairou_meo,2018-05-02 20:00:00,Sunny/clear,12.3,1008.3,33.0,3.0,326.0
3185443,shangdianzi_meo,2018-05-02 20:00:00,Sunny/clear,7.8,983.1,54.0,3.7,40.0
3185444,pinggu_meo,2018-05-02 20:00:00,Sunny/clear,9.2,1013.4,60.0,0.7,145.0
3185445,tongzhou_meo,2018-05-02 20:00:00,Sunny/clear,9.2,1014.8,81.0,1.5,322.0
3185446,chaoyang_meo,2018-05-02 20:00:00,Sunny/clear,12.1,1013.4,43.0,0.0,999017.0
3185447,pingchang_meo,2018-05-02 20:00:00,Sunny/clear,12.5,1009.0,38.0,1.7,39.0
3185448,zhaitang_meo,2018-05-02 20:00:00,Sunny/clear,4.7,967.4,74.0,0.7,253.0
3185449,mentougou_meo,2018-05-02 20:00:00,Sunny/clear,14.1,1007.5,34.0,3.8,326.0
3185450,beijing_meo,2018-05-02 20:00:00,Sunny/clear,12.2,1013.5,41.0,1.3,22.0
3185451,shijingshan_meo,2018-05-02 20:00:00,Sunny/clear,12.5,1009.9,32.0,1.6,315.0
3185452,fengtai_meo,2018-05-02 20:00:00,Sunny/clear,13.4,1010.9,38.0,1.9,294.0
3185453,daxing_meo,2018-05-02 20:00:00,Sunny/clear,9.8,1012.7,55.0,1.0,310.0
3185454,fangshan_meo,2018-05-02 20:00:00,Sunny/clear,10.2,1011.6,41.0,1.2,333.0
3185455,xiayunling_meo,2018-05-02 20:00:00,Sunny/clear,6.3,970.4,76.0,1.1,202.0
3186971,shunyi_meo,2018-05-02 21:00:00,Sunny/clear,10.2,1014.4,52.0,1.5,32.0
3186972,hadian_meo,2018-05-02 21:00:00,Sunny/clear,12.1,1012.2,42.0,0.8,29.0
3186973,yanqing_meo,2018-05-02 21:00:00,Sunny/clear,5.3,961.7,72.0,0.4,59.0
3186974,miyun_meo,2018-05-02 21:00:00,Sunny/clear,5.8,1009.6,81.0,0.9,149.0
3186975,huairou_meo,2018-05-02 21:00:00,Sunny/clear,10.5,1008.9,46.0,2.3,71.0
